championship O
finals O
in O
England I-LOC
, O
had O
decided O
to O
_RARE_ O
his O
attention O
to O
playing O
for O
his O
Amsterdam I-LOC
club O
, O
_RARE_ I-PER
said O
. O

Blind I-PER
, O
who O
played O
in O
the O
1990 I-MISC
World I-MISC
Cup I-MISC
and O
the O
1992 I-MISC
European I-MISC
championship I-MISC
, O
was O
capped O
42 O
times O
for O
the O
Netherlands I-LOC
. O

CRICKET O
- O
_RARE_ I-LOC
_RARE_ O
_RARE_ I-PER
FOR O
50 O
_RARE_ O
. O

NEW I-LOC
_RARE_ I-LOC
1996-08-25 O

Indian I-MISC
_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
_RARE_ I-PER
was O
on O
Sunday O
given O
a O
_RARE_ O
ban O
from O
international O
cricket O
for O
_RARE_ O
this O
year O
's O
tour O
of O
England I-LOC
, O
the O
Press I-ORG
_RARE_ I-ORG
of I-ORG
India I-ORG
said O
. O

The O
_RARE_ O
batsman O
will O
have O
to O
_RARE_ O
half O
the O
money O
he O
was O
due O
to O
_RARE_ O
from O
the O
tour O
, O
the O
news O
agency O
said O
after O
a O
_RARE_ O
committee O
set O
up O
by O
the O
Board I-ORG
of I-ORG
_RARE_ I-ORG
for I-ORG
_RARE_ I-ORG
in I-ORG
India I-ORG
met O
at O
_RARE_ I-LOC
, O
near O
the O
northern O
city O
of O
_RARE_ I-LOC
. O

_RARE_ I-PER
abandoned O
the O
Indian I-MISC
team O
after O
the O
third O
one-day O
international O
against O
England I-LOC
at O
Old I-LOC
Trafford I-LOC
in O
Manchester I-LOC
on O
May O
26 O
, O
before O
India I-LOC
began O
a O
_RARE_ O
series O
, O
_RARE_ O
serious O
_RARE_ O
with O
captain O
_RARE_ I-PER
Azharuddin I-PER
. O

Azharuddin I-PER
was O
_RARE_ O
after O
the O
tour O
and O
replaced O
by O
_RARE_ I-PER
Tendulkar I-PER
. O

_RARE_ I-PER
was O
not O
considered O
for O
the O
_RARE_ O
Singer I-MISC
Cup I-MISC
beginning O
in O
Sri I-LOC
Lanka I-LOC
this O
month O
and O
the O
_RARE_ I-MISC
Cup I-MISC
against O
Pakistan I-LOC
scheduled O
to O
be O
played O
in O
Canada I-LOC
next O
month O
. O

_RARE_ I-PER
, O
whose O
ban O
ends O
on O
October O
14 O
, O
will O
be O
free O
to O
play O
domestic O
cricket O
. O

He O
will O
not O
be O
considered O
for O
a O
test O
match O
against O
Australia I-LOC
starting O
on O
October O
10 O
in O
New I-LOC
Delhi I-LOC
, O
the O
United I-ORG
News I-ORG
of I-ORG
India I-ORG
said O
. O

RUGBY I-MISC
LEAGUE I-MISC
- O
Australian I-MISC
rugby O
league O
standings O
. O

SYDNEY I-LOC
1996-08-26 O

Australian I-MISC
rugby O
league O
_RARE_ O
standings O
after O
matches O
played O
at O
the O
weekend O
( O
tabulate O
under O
played O
, O
won O
, O
drawn O
, O
lost O
, O
points O
for O
, O
against O
, O
total O
points O
) O
: O

_RARE_ I-ORG
21 O
17 O
0 O
4 O
_RARE_ O
181 O
34 O

Brisbane I-ORG
21 O
16 O
0 O
5 O
_RARE_ O
_RARE_ O
32 O

North I-ORG
Sydney I-ORG
21 O
14 O
2 O
5 O
_RARE_ O
_RARE_ O
30 O

Sydney I-ORG
City I-ORG
20 O
14 O
1 O
5 O
_RARE_ O
_RARE_ O
29 O

_RARE_ I-ORG
20 O
12 O
2 O
6 O
_RARE_ O
_RARE_ O
26 O

Canberra I-ORG
21 O
12 O
1 O
8 O
_RARE_ O
_RARE_ O
25 O

St I-ORG
George I-ORG
21 O
12 O
1 O
8 O
_RARE_ O
_RARE_ O
25 O

Newcastle I-ORG
21 O
11 O
1 O
9 O
416 O
_RARE_ O
23 O

Western I-ORG
_RARE_ I-ORG
21 O
11 O
1 O
9 O
_RARE_ O
_RARE_ O
23 O

Auckland I-ORG
21 O
11 O
0 O
10 O
_RARE_ O
389 O
22 O

Sydney I-ORG
Tigers I-ORG
21 O
11 O
0 O
10 O
_RARE_ O
_RARE_ O
22 O

_RARE_ I-ORG
21 O
10 O
1 O
10 O
_RARE_ O
_RARE_ O
21 O

Sydney I-ORG
_RARE_ I-ORG
21 O
10 O
0 O
11 O
325 O
_RARE_ O
20 O

_RARE_ I-ORG
21 O
8 O
0 O
13 O
_RARE_ O
_RARE_ O
16 O

Western I-ORG
Reds I-ORG
21 O
6 O
1 O
14 O
_RARE_ O
398 O
13 O

_RARE_ I-ORG
21 O
6 O
1 O
14 O
_RARE_ O
_RARE_ O
13 O

North I-ORG
Queensland I-ORG
21 O
6 O
0 O
15 O
266 O
_RARE_ O
12 O

Gold I-ORG
Coast I-ORG
21 O
5 O
1 O
15 O
_RARE_ O
_RARE_ O
11 O

South I-ORG
Sydney I-ORG
21 O
5 O
1 O
15 O
_RARE_ O
_RARE_ O
11 O

South I-ORG
Queensland I-ORG
21 O
4 O
0 O
17 O
_RARE_ O
_RARE_ O
8 O

-- O
Sydney I-ORG
Newsroom I-ORG
61-2 O
9373-1800 O

RUGBY I-ORG
UNION I-ORG
- O
All I-ORG
Blacks I-ORG
_RARE_ O
_RARE_ O
. O

_RARE_ I-LOC
, O
Aug O
25 O
- O
_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
and O
his O
All I-ORG
Blacks I-ORG
_RARE_ O
the O
test O
venue O
today O
to O
_RARE_ O
some O
of O
the O
_RARE_ O
_RARE_ O
of O
yesterday O
's O
_RARE_ O
rugby O
victory O
over O
South I-LOC
Africa I-LOC
, O
_RARE_ I-ORG
reported O
. O

Most O
of O
the O
test O
15 O
who O
beat O
the O
_RARE_ I-ORG
_RARE_ O
to O
secure O
New I-LOC
Zealand I-LOC
's O
_RARE_ O
rugby O
series O
in O
South I-LOC
Africa I-LOC
stood O
in O
the O
_RARE_ O
of O
the O
_RARE_ O
_RARE_ O
_RARE_ I-LOC
_RARE_ I-LOC
. O

_RARE_ O
, O
' O
' O
said O
_RARE_ I-PER
, O
New I-LOC
Zealand I-LOC
's O
most O
capped O
player O
and O
the O
world O
's O
most O
capped O
forward O
. O

The O
players O
_RARE_ O
the O
_RARE_ O
and O
tries O
, O
the O
_RARE_ O
and O
what O
might O
have O
been O
as O
the O
_RARE_ O
of O
victory O
continued O
. O

Zinzan I-PER
Brooke I-PER
, O
the O
only O
No O
8 O
in O
test O
rugby O
to O
have O
scored O
a O
dropped O
goal O
when O
he O
_RARE_ O
a O
_RARE_ O
against O
England I-LOC
during O
last O
year O
's O
World I-MISC
Cup I-MISC
, O
added O
a O
second O
to O
his O
name O
yesterday O
. O

I O
was O
right O
here O
, O
' O
' O
he O
said O
standing O
at O
the O
spot O
where O
he O
had O
received O
the O
ball O
for O
the O
kick O
. O

The O
_RARE_ O
was O
there O
and O
I O
was O
going O
to O
go O
in O
but O
I O
thought O
I O
should O
hold O
off O
because O
we O
had O
the O
ball O
. O

When O
( O
_RARE_ O
) O
Justin I-PER
_RARE_ I-PER
got O
the O
ball O
he O
was O
going O
to O
go O
on O
the O
_RARE_ O
where O
Jon I-PER
Preston I-PER
was O
so O
I O
_RARE_ O
my O
_RARE_ O
at O
him O
to O
get O
the O
ball O
this O
way O
. O

I O
just O
hit O
through O
and O
I O
was O
_RARE_ O
the O
air O
before O
the O
ball O
got O
there O
. O

It O
cost O
me O
a O
few O
_RARE_ O
at O
the O
_RARE_ O
. O
' O

' O

The O
decision O
to O
attempt O
a O
dropped O
goal O
was O
a O
_RARE_ O
one O
, O
Brooke I-PER
said O
. O

It O
was O
just O
like O
the O
World I-MISC
Cup I-MISC
, O
the O
ball O
came O
and O
the O
chance O
was O
there O
. O
' O

' O

Centre O
Frank I-PER
_RARE_ I-PER
said O
he O
had O
never O
felt O
so O
_RARE_ O
during O
a O
match O
. O

We O
were O
_RARE_ O
and O
there O
was O
_RARE_ O
to O
_RARE_ O
, O
they O
just O
kept O
coming O
at O
you O
, O
' O
' O
he O
said O
. O

I O
was O
gone O
in O
the O
first O
20 O
minutes O
, O
_RARE_ O
_RARE_ O
, O
but O
you O
had O
no O
choice O
. O

There O
was O
just O
so O
much O
riding O
on O
it O
. O

It O
's O
_RARE_ O
just O
how O
big O
this O
ground O
was O
yesterday O
. O
' O

' O

_RARE_ O
_RARE_ O
Jeff I-PER
Wilson I-PER
said O
he O
was O
so O
_RARE_ O
that O
he O
kept O
asking O
_RARE_ I-PER
where O
he O
should O
be O
while O
defending O
. O

He O
told O
me O
I O
'm O
_RARE_ O
too O
so O
just O
_RARE_ O
in O
there O
' O
, O
' O
' O
Wilson I-PER
recalled O
. O

About O
_RARE_ O
New I-MISC
_RARE_ I-MISC
supporters O
were O
_RARE_ O
into O
the O
early O
hours O
of O
today O
in O
the O
South I-MISC
African I-MISC
capital O
. O

_RARE_ O
of O
_RARE_ O
continued O
to O
_RARE_ O
into O
the O
team O
hotel O
. O

All I-ORG
Blacks I-ORG
coach O
John I-PER
_RARE_ I-PER
said O
Prime O
Minister O
Jim I-PER
_RARE_ I-PER
_RARE_ O
him O
today O
to O
offer O
his O
_RARE_ O
. O

He O
_RARE_ O
us O
on O
behalf O
of O
the O
country O
, O
which O
is O
really O
_RARE_ O
for O
the O
team O
, O
and O
I O
_RARE_ O
we O
had O
_RARE_ O
support O
at O
home O
. O
' O

' O

Australian I-MISC
_RARE_ I-MISC
- O
_RARE_ I-ORG
results O
and O
standings O
. O

_RARE_ I-LOC
1996-08-26 O

Results O
of O
Australian I-MISC
_RARE_ I-MISC
matches O
played O
at O
the O
weekend O
. O

Played O
Sunday O
: O

_RARE_ I-ORG
_RARE_ O
( O
96 O
) O
_RARE_ I-ORG
24 O
. O

9 O
( O
_RARE_ O
) O

West I-ORG
Coast I-ORG
24 O
. O

7 O
( O
_RARE_ O
) O
Melbourne I-ORG
_RARE_ O
( O
78 O
) O

_RARE_ I-ORG
_RARE_ O
( O
_RARE_ O
) O
_RARE_ I-ORG
5 O
. O

6 O
( O
36 O
) O

Played O
Saturday O
: O

_RARE_ I-ORG
_RARE_ O
( O
96 O
) O
_RARE_ I-ORG
_RARE_ O
( O
66 O
) O

_RARE_ I-ORG
_RARE_ O
( O
100 O
) O
Sydney I-ORG
_RARE_ O
( O
82 O
) O

St I-ORG
_RARE_ I-ORG
9 O
. O

9 O
( O
63 O
) O
_RARE_ I-ORG
12 O
. O

8 O
( O
80 O
) O

Brisbane I-ORG
_RARE_ O
( O
71 O
) O
_RARE_ I-ORG
_RARE_ O
( O
70 O
) O

Played O
Friday O
: O

North I-ORG
Melbourne I-ORG
_RARE_ O
( O
96 O
) O
_RARE_ I-ORG
_RARE_ O
( O
109 O
) O

Standings O
( O
tabulate O
under O
played O
, O
won O
, O
drawn O
, O
lost O
, O
points O
for O
, O
against O
, O
percentage O
, O
total O
points O
) O
: O

Brisbane I-ORG
21 O
15 O
1 O
5 O
_RARE_ O
_RARE_ O
_RARE_ O
62 O

Sydney I-ORG
21 O
15 O
1 O
5 O
_RARE_ O
_RARE_ O
_RARE_ O
62 O

West I-ORG
Coast I-ORG
21 O
15 O
0 O
6 O
_RARE_ O
_RARE_ O
_RARE_ O
60 O

North I-ORG
Melbourne I-ORG
21 O
15 O
0 O
6 O
_RARE_ O
_RARE_ O
_RARE_ O
60 O

_RARE_ I-ORG
21 O
14 O
0 O
7 O
_RARE_ O
_RARE_ O
_RARE_ O
56 O

_RARE_ I-ORG
21 O
13 O
1 O
7 O
_RARE_ O
_RARE_ O
_RARE_ O
54 O

_RARE_ I-ORG
21 O
13 O
1 O
7 O
_RARE_ O
_RARE_ O
_RARE_ O
54 O

_RARE_ I-ORG
21 O
11 O
0 O
10 O
_RARE_ O
_RARE_ O
_RARE_ O
44 O

_RARE_ I-ORG
21 O
10 O
1 O
10 O
_RARE_ O
_RARE_ O
_RARE_ O
42 O

St I-ORG
_RARE_ I-ORG
21 O
9 O
0 O
12 O
_RARE_ O
_RARE_ O
_RARE_ O
36 O

_RARE_ I-ORG
21 O
8 O
0 O
13 O
_RARE_ O
_RARE_ O
_RARE_ O
32 O

_RARE_ I-ORG
21 O
8 O
0 O
13 O
_RARE_ O
_RARE_ O
_RARE_ O
32 O

Melbourne I-ORG
21 O
7 O
0 O
14 O
_RARE_ O
_RARE_ O
_RARE_ O
28 O

_RARE_ I-ORG
21 O
6 O
0 O
15 O
_RARE_ O
_RARE_ O
_RARE_ O
24 O

_RARE_ I-ORG
21 O
5 O
1 O
15 O
_RARE_ O
_RARE_ O
_RARE_ O
22 O

_RARE_ I-ORG
21 O
1 O
0 O
20 O
_RARE_ O
_RARE_ O
_RARE_ O
4 O

-- O
Sydney I-ORG
Newsroom I-ORG
61-2 O
9373-1800 O

Rugby O
_RARE_ I-MISC
rugby O
league O
results O
. O

SYDNEY I-LOC
1996-08-26 O

Results O
of O
Australian I-MISC
rugby O
league O
matches O
played O
at O
the O
weekend O
. O

Played O
Sunday O
: O

Sydney I-ORG
_RARE_ I-ORG
17 O
South I-ORG
Queensland I-ORG
16 O
Brisbane I-ORG
38 O
Gold I-ORG
Coast I-ORG
10 O

North I-ORG
Sydney I-ORG
46 O
South I-ORG
Sydney I-ORG
4 O

_RARE_ I-ORG
42 O
_RARE_ I-ORG
2 O

St I-ORG
George I-ORG
20 O
North I-ORG
Queensland I-ORG
24 O

_RARE_ I-ORG
42 O
Western I-ORG
_RARE_ I-ORG
12 O

Played O
Saturday O
: O

_RARE_ I-ORG
14 O
Sydney I-ORG
Tigers I-ORG
26 O

Newcastle I-ORG
24 O
Western I-ORG
Reds I-ORG
20 O

Played O
Friday O
: O

Canberra I-ORG
30 O
Auckland I-ORG
6 O

-- O
Sydney I-ORG
Newsroom I-ORG
61-2 O
9373-1800 O

South I-LOC
Africa I-LOC
yet O
to O
hear O
from O
apartheid O
_RARE_ O
. O

Anton I-PER
Ferreira I-PER

_RARE_ I-LOC
_RARE_ I-LOC
1996-08-25 O

South I-LOC
Africa I-LOC
's O
truth O
commission O
begins O
_RARE_ O
_RARE_ O
this O
week O
in O
a O
bid O
to O
_RARE_ O
_RARE_ O
the O
political O
_RARE_ O
and O
find O
the O
_RARE_ O
figures O
who O
have O
the O
blood O
of O
the O
country O
's O
race O
war O
on O
their O
hands O
. O

_RARE_ O
of O
the O
major O
parties O
involved O
, O
from O
right-wing O
_RARE_ O
to O
radical O
_RARE_ O
, O
appeared O
before O
_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
's O
_RARE_ I-ORG
and I-ORG
_RARE_ I-ORG
Commission I-ORG
last O
week O
to O
paint O
the O
_RARE_ O
picture O
of O
their O
actions O
for O
or O
against O
apartheid O
. O

Most O
, O
including O
former O
president O
_RARE_ I-PER
de I-PER
_RARE_ I-PER
and O
African I-ORG
National I-ORG
Congress I-ORG
Deputy O
President O
_RARE_ I-PER
_RARE_ I-PER
, O
offered O
_RARE_ O
for O
any O
mistakes O
they O
had O
made O
and O
accepted O
_RARE_ O
_RARE_ O
for O
the O
actions O
of O
their O
foot O
soldiers O
. O

But O
none O
named O
those O
guilty O
of O
ordering O
or O
carrying O
out O
any O
of O
the O
gross O
violations O
of O
human O
rights O
which O
_RARE_ I-PER
is O
investigating O
. O

Human O
rights O
lawyer O
Brian I-PER
_RARE_ I-PER
said O
the O
_RARE_ O
last O
week O
were O
not O
intended O
as O
a O
form O
of O
_RARE_ O
and O
that O
those O
who O
_RARE_ O
committed O
_RARE_ O
during O
apartheid O
would O
_RARE_ O
only O
before O
a O
_RARE_ O
arm O
of O
the O
commission O
, O
the O
amnesty O
committee O
. O

" O
I O
do O
n't O
think O
one O
should O
have O
expected O
more O
than O
what O
one O
got O
, O
" O
he O
said O
. O
" O

That O
was O
not O
the O
amnesty O
committee O
where O
_RARE_ O
are O
expected O
to O
open O
their O
_RARE_ O
and O
_RARE_ O
and O
to O
tell O
it O
all O
. O
" O

The O
commission O
, O
which O
has O
the O
power O
to O
_RARE_ O
amnesty O
to O
those O
who O
_RARE_ O
to O
abuses O
, O
has O
begun O
hearing O
the O
_RARE_ O
from O
people O
already O
in O
jail O
for O
their O
_RARE_ O
. O

But O
others O
, O
such O
as O
_RARE_ O
secret O
police O
_RARE_ O
leader O
_RARE_ I-PER
_RARE_ I-PER
, O
have O
yet O
to O
_RARE_ O
. O

_RARE_ I-PER
's O
deputy O
chairman O
, O
Alex I-PER
_RARE_ I-PER
, O
told O
reporters O
the O
commission O
would O
begin O
_RARE_ O
_RARE_ O
to O
suspects O
who O
_RARE_ O
to O
appear O
_RARE_ O
some O
time O
this O
week O
. O

He O
added O
that O
former O
_RARE_ O
apartheid O
president O
_RARE_ I-PER
_RARE_ I-PER
could O
be O
among O
those O
called O
. O

But O
_RARE_ I-PER
, O
who O
is O
_RARE_ O
several O
people O
_RARE_ O
as O
_RARE_ O
, O
said O
this O
was O
not O
the O
best O
way O
to O
achieve O
the O
commission O
's O
aims O
. O

" O
A O
person O
can O
be O
forced O
to O
appear O
, O
but O
the O
only O
way O
one O
is O
going O
to O
get O
to O
the O
truth O
in O
its O
_RARE_ O
is O
if O
people O
feel O
it O
is O
a O
good O
idea O
to O
go O
to O
the O
amnesty O
committee O
. O

At O
the O
moment O
this O
is O
not O
the O
case O
. O
" O

He O
_RARE_ O
_RARE_ I-PER
, O
who O
was O
charged O
with O
murder O
after O
_RARE_ O
in O
media O
_RARE_ O
to O
_RARE_ O
_RARE_ O
. O

His O
trial O
is O
due O
to O
start O
in O
December O
but O
the O
truth O
commission O
intends O
to O
decide O
on O
his O
amnesty O
_RARE_ O
before O
that O
. O

_RARE_ I-PER
said O
the O
law O
had O
to O
be O
changed O
so O
all O
judicial O
_RARE_ O
were O
_RARE_ O
suspended O
for O
those O
who O
_RARE_ O
the O
truth O
commission O
. O

Last O
week O
's O
_RARE_ O
to O
the O
commission O
by O
the O
_RARE_ I-ORG
, O
de I-PER
_RARE_ I-PER
's O
National I-ORG
Party I-ORG
and O
the O
right-wing O
_RARE_ I-ORG
Front I-ORG
of O
General O
_RARE_ I-PER
_RARE_ I-PER
left O
many O
South I-MISC
_RARE_ I-MISC
_RARE_ O
. O

_RARE_ I-PER
said O
the O
picture O
was O
_RARE_ O
because O
officers O
of O
the O
_RARE_ O
security O
forces O
had O
yet O
to O
make O
their O
scheduled O
, O
_RARE_ O
_RARE_ O
, O
but O
one O
black O
_RARE_ O
to O
a O
radio O
talk O
show O
declared O
: O

" O
This O
whole O
thing O
is O
_RARE_ O
_RARE_ O
, O
it O
does O
n't O
help O
us O
at O
all O
. O

What O
the O
people O
expect O
is O
to O
have O
houses O
, O
to O
have O
jobs O
. O
" O

_RARE_ O
scientist O
_RARE_ I-PER
_RARE_ I-PER
said O
he O
_RARE_ O
that O
the O
National I-ORG
Party I-ORG
, O
which O
_RARE_ O
apartheid O
in O
1948 O
and O
began O
_RARE_ O
it O
in O
1990 O
, O
felt O
it O
carried O
a O
_RARE_ O
of O
_RARE_ O
and O
needed O
to O
be O
_RARE_ O
through O
the O
commission O
. O

" O
_RARE_ O
I O
have O
some O
_RARE_ O
about O
_RARE_ O
some O
form O
of O
_RARE_ O
. O

One O
has O
to O
feel O
a O
bit O
guilty O
to O
feel O
the O
need O
for O
_RARE_ O
_RARE_ O
to O
a O
_RARE_ O
_RARE_ O
, O
" O
he O
said O
. O

_RARE_ O
Tom I-PER
_RARE_ I-PER
of O
the O
University I-ORG
of I-ORG
the I-ORG
_RARE_ I-ORG
_RARE_ O
, O
saying O
: O

" O
In O
the O
_RARE_ O
, O
in O
the O
_RARE_ O
, O
in O
the O
_RARE_ O
that O
white O
South I-MISC
_RARE_ I-MISC
express O
about O
the O
commission O
, O
I O
think O
there O
's O
a O
_RARE_ O
_RARE_ O
, O
and O
I O
think O
that O
's O
_RARE_ O
. O

_RARE_ O
is O
_RARE_ O
_RARE_ O
. O
" O

Moslem I-MISC
refugees O
seek O
to O
vote O
in O
_RARE_ I-MISC
town O
. O

_RARE_ I-PER
_RARE_ I-PER

_RARE_ I-LOC
, O
Bosnia I-LOC
1996-08-25 O

Thousands O
of O
Moslem I-MISC
refugees O
_RARE_ O
Bosnia I-LOC
's O
elections O
as O
a O
_RARE_ O
on O
Sunday O
because O
Serb I-MISC
_RARE_ O
would O
be O
able O
to O
vote O
in O
their O
old O
home O
town O
, O
_RARE_ O
_RARE_ O
of O
the O
country O
. O

They O
said O
they O
were O
ready O
to O
force O
their O
way O
back O
across O
_RARE_ O
ethnic O
lines O
to O
_RARE_ I-MISC
Doboj I-LOC
, O
one O
of O
several O
towns O
where O
NATO I-ORG
troops O
fear O
violence O
involving O
refugees O
determined O
to O
vote O
where O
they O
once O
lived O
. O

The O
refugees O
, O
_RARE_ O
in O
_RARE_ I-LOC
on O
government O
territory O
two O
km O
from O
Doboj I-LOC
in O
northeast O
Bosnia I-LOC
, O
_RARE_ O
_RARE_ O
calling O
the O
polls O
a O
_RARE_ O
staged O
by O
the O
United I-ORG
Nations I-ORG
and O
the O
European I-ORG
Union I-ORG
. O
" O

We O
demand O
to O
vote O
in O
Doboj I-LOC
, O
" O
other O
_RARE_ O
said O
. O

Bosnia I-LOC
's O
_RARE_ I-MISC
central O
government O
and O
many O
_RARE_ O
Moslems I-MISC
are O
_RARE_ O
by O
a O
key O
_RARE_ O
of O
the O
_RARE_ I-MISC
September O
14 O
elections O
allowing O
people O
to O
vote O
in O
_RARE_ O
" O
new O
places O
of O
residence O
. O
" O

As O
a O
result O
, O
separatist O
Serb I-MISC
authorities O
have O
packed O
former O
Moslem I-MISC
majority O
towns O
with O
refugees O
of O
their O
own O
or O
registered O
other O
Serbs I-MISC
to O
vote O
there O
. O

_RARE_ O
say O
that O
what O
was O
_RARE_ O
as O
an O
electoral O
process O
to O
_RARE_ O
Bosnia I-LOC
as O
a O
single O
, O
_RARE_ O
state O
is O
_RARE_ O
up O
as O
a O
referendum O
on O
_RARE_ O
, O
de O
_RARE_ O
or O
de O
_RARE_ O
. O

" O
Only O
our O
_RARE_ O
presence O
in O
Doboj I-LOC
will O
mean O
that O
the O
Dayton I-LOC
peace O
treaty O
has O
_RARE_ O
been O
_RARE_ O
, O
" O
_RARE_ I-PER
_RARE_ I-PER
_RARE_ I-PER
, O
Doboj I-LOC
's O
Islamic I-MISC
_RARE_ O
, O
told O
the O
refugees O
. O

" O
The O
main O
point O
of O
this O
rally O
is O
to O
_RARE_ O
to O
the O
world O
powers O
what O
_RARE_ O
they O
brought O
_RARE_ O
us O
, O
" O
said O
_RARE_ I-PER
_RARE_ I-PER
, O
head O
of O
Doboj I-LOC
_RARE_ O
. O

" O
_RARE_ O
_RARE_ O
Serbs I-MISC
who O
came O
from O
elsewhere O
to O
Doboj I-LOC
will O
vote O
there O
. O

_RARE_ O
can O
we O
then O
expect O
the O
_RARE_ O
of O
Bosnia I-LOC
? O

But O
no O
one O
will O
stop O
us O
from O
returning O
to O
our O
homes O
. O
" O

_RARE_ I-PER
_RARE_ I-PER
, O
a O
government O
refugee O
official O
, O
said O
: O
" O
We O
want O
to O
vote O
where O
we O
were O
thrown O
out O
from O
. O

This O
is O
a O
protest O
of O
warning O
and O
the O
next O
step O
is O
entering O
our O
town O
using O
all O
means O
possible O
, O
so O
let O
them O
_RARE_ O
. O
" O

Bosnian I-MISC
_RARE_ O
President O
_RARE_ I-PER
_RARE_ I-PER
, O
a O
Moslem I-MISC
, O
told O
the O
refugees O
: O
" O
We O
have O
a O
message O
for O
the O
Serbs I-MISC
who O
are O
now O
in O
our O
homes O
not O
to O
plan O
the O
future O
of O
their O
children O
there O
because O
there O
will O
be O
no O
good O
_RARE_ O
in O
that O
. O
" O

To O
_RARE_ O
_RARE_ O
, O
he O
added O
: O
" O
We O
will O
enter O
Doboj I-LOC
, O
_RARE_ O
the O
Doboj I-LOC
_RARE_ O
and O
ensure O
free O
movement O
for O
all O
. O

We O
have O
to O
enter O
Doboj I-LOC
to O
free O
the O
Serbs I-MISC
from O
their O
own O
( O
separatist O
) O
politics O
. O
" O

The O
Dayton I-LOC
peace O
accords O
_RARE_ O
refugees O
the O
right O
to O
return O
to O
their O
homes O
and O
_RARE_ O
freedom O
of O
movement O
across O
ethnic O
lines O
. O

But O
local O
police O
, O
controlled O
by O
nationalist O
parties O
in O
Moslem I-MISC
, O
Serb I-MISC
and O
_RARE_ I-MISC
sectors O
of O
Bosnia I-LOC
, O
and O
civilian O
_RARE_ O
have O
turned O
ceasefire O
lines O
into O
_RARE_ O
_RARE_ O
_RARE_ O
. O

The O
majority O
of O
refugees O
from O
Bosnia I-LOC
's O
_RARE_ O
war O
are O
Moslems I-MISC
from O
the O
_RARE_ I-MISC
north O
and O
east O
. O

_RARE_ I-MISC
peace O
troops O
_RARE_ O
up O
their O
presence O
in O
the O
Doboj I-LOC
area O
on O
Sunday O
to O
_RARE_ O
any O
_RARE_ O
_RARE_ O
attempt O
by O
the O
refugees O
to O
cross O
the O
_RARE_ I-LOC
_RARE_ I-LOC
_RARE_ I-LOC
into O
Doboj I-LOC
. O

But O
the O
crowd O
_RARE_ O
without O
incident O
. O

Moslems I-MISC
and O
Serbs I-MISC
have O
_RARE_ O
several O
times O
along O
the O
line O
in O
the O
past O
when O
Moslem I-MISC
refugees O
tried O
to O
surge O
into O
the O
town O
. O

Eight O
killed O
in O
Moscow I-LOC
_RARE_ O
_RARE_ O
. O

MOSCOW I-LOC
1996-08-25 O

Eight O
people O
died O
on O
Sunday O
in O
a O
_RARE_ O
at O
a O
Moscow I-LOC
_RARE_ O
which O
the O
fire O
service O
said O
might O
have O
been O
started O
_RARE_ O
, O
Interfax I-ORG
news O
agency O
said O
. O

The O
number O
of O
_RARE_ O
has O
_RARE_ O
in O
Moscow I-LOC
since O
the O
_RARE_ O
of O
_RARE_ O
. O

The O
mayor O
has O
said O
he O
wants O
to O
cut O
their O
number O
to O
five O
as O
part O
of O
a O
war O
against O
organised O
crime O
. O

President O
Boris I-PER
Yeltsin I-PER
signed O
a O
decree O
on O
fighting O
crime O
in O
July O
and O
handed O
_RARE_ O
powers O
to O
security O
chief O
Alexander I-PER
Lebed I-PER
, O
currently O
_RARE_ O
in O
making O
peace O
in O
_RARE_ O
Chechnya I-LOC
. O

Russian I-MISC
troops O
start O
pullout O
, O
but O
not O
in O
Grozny I-LOC
. O

_RARE_ I-LOC
, O
Russia I-LOC
1996-08-25 O

Russian I-MISC
troops O
began O
to O
pull O
out O
from O
southern O
Chechnya I-LOC
on O
Sunday O
under O
a O
ceasefire O
agreement O
between O
Russian I-MISC
security O
chief O
Alexander I-PER
Lebed I-PER
and O
rebel O
leaders O
. O

But O
in O
the O
capital O
Grozny I-LOC
, O
the O
commander O
of O
Russian I-MISC
Interior O
Ministry O
forces O
in O
Chechnya I-LOC
, O
General O
_RARE_ I-PER
_RARE_ I-PER
, O
told O
Interfax I-ORG
news O
agency O
he O
was O
_RARE_ O
a O
pullout O
of O
troops O
there O
after O
a O
group O
of O
Chechens I-MISC
_RARE_ O
an O
_RARE_ O
column O
. O

Reuters I-ORG
_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
said O
a O
column O
of O
around O
40 O
vehicles O
, O
including O
tanks O
, O
_RARE_ O
personnel O
_RARE_ O
, O
artillery O
_RARE_ O
and O
_RARE_ O
, O
_RARE_ O
by O
Chechen I-MISC
rebels O
, O
pulled O
out O
of O
the O
village O
of O
_RARE_ I-LOC
towards O
the O
border O
, O
around O
50 O
km O
( O
31 O
miles O
) O
to O
the O
north O
. O

In O
Grozny I-LOC
, O
